movieId,meta-data
2371,Comedy Crime Mystery  ChevyChase JoeDonBaker DanaWheeler-Nicholson RichardLibertini TimMatheson M.EmmetWalsh GeenaDavis GeorgeWendt KennethMars BillHenderson WilliamTraylor GeorgeWyner TonyLongo LarryJenkins RalphSeymour KareemAbdul-Jabbar WilliamSanderson BeauStarr JamesAvery PeggyDoyle DavidW.Harper BurtonGilliam ChickHearn AlisonLaPlaca WilliamSanderson MervMaruyama  MichaelRitchie
2372,Comedy Crime Mystery  ChevyChase HalHolbrook JuliannePhillips R.LeeErmey RichardLibertini Randall'Tex'Cobb CleavonLittle GeorgeWyner PatriciaKalember GeoffreyLewis RichardBelzer PhilHartman TitosVandis DonHood DennisBurkley NoelleBeck DonBrockett ConstanceShulman  MichaelRitchie
2373,Adventure Fantasy Action  ArnoldSchwarzenegger BrigitteNielsen SandahlBergman PaulL.Smith ErnieReyesJr. RonaldLacey PatRoach TerryRichards JanetÅgren DonnaOsterbuhr LaraLamberti HansMeyer FrancescaRomanaColuzzi StefanoMariaMioni TutteLemkow KiyoshiYamasaki TadHorino Sven-OleThorsen ErikHolmey  RichardFleischer
2374,Comedy Drama  MichaelKeaton GeddeWatanabe GeorgeWendt MimiRogers JohnTurturro SōYamamura SabShimono RickOverton ClintHoward JihmiKennedy MichelleJohnson RodneyKageyama RanceHoward PattiYasutake JerryTondo DennisSakamoto StanEgi MartinFerrero JamesRitz DockP.EllisJr. RichardM.McNally JeanSpeegleHoward ThomasIkeda MariyeInouye LindaCarola TamieSaiki NannMogg PaulC.Nolan R.ScottPeck JosephPilato WilliamS.Bartman TommyLafitte JimS.Cash KimChan BillDalzell TakKubota FrankSealsJr. MariaBarney RobertHammond JohnW.Iwanonkiw LynetteJenkins DanielKrell FredLehman WilMasisak JoeShelby RyonosukeShiono JaimeVermeulen  RonHoward
2375,Comedy Romance  TomHanks ShelleyLong AlexanderGodunov MaureenStapleton JoeMantegna PhilipBosco JoshMostel YakovSmirnoff CarmineCaridi BrianBacker BillyLombardo MiaDillon JohnvanDreelen DouglassWatson LucilleDobrin TetchieAgbayani ScottTurchin RaduGavor GrishaDimant LutzRath LeslieWest JoeyBalin WendellPierce SusanBrowning HenryJuddBaker MaryLouiseWilson IrvingMetzman FrankMarden MichaelRusso JoePonazecki MichaelHyde MikeStarr FrankieFaison JakeSteinfeld MatthewCowles NestorSerrano MichaelJeter AfemoOmilami BrunoIannone RonFoster AlanAltshuld TziMa J.CynthiaBrooks  RichardBenjamin
2376,Adventure Action Thriller  RogerMoore GraceJones ChristopherWalken TanyaRoberts PatrickMacnee PatrickBauchau DavidYip FionaFullerton ManningRedwood AlisonDoody WilloughbyGray DesmondLlewelyn RobertBrown LoisMaxwell WalterGotell GeoffreyKeen JeanRougerie DanielBenzali BogdanKominowski PapillonSoo MaryStavin DominiqueRisbourg CaroleAshby AnthonyChinn JoeFlood GérardBuhr DolphLundgren TonySibbald BillAckridge RonTarr TaylorMcAuley SevaNovgorodtsev MaudAdams MichaelG.Wilson PaulaThomas  JohnGlen
2377,Horror Science Fiction Thriller  SteveRailsback PeterFirth FrankFinlay MathildaMay PatrickStewart MichaelGothard NicholasBall AubreyMorris NancyPaul JohnHallam JohnKeegan BillMalin DerekBenfield JeromeWillis JohnWoodnutt JohnForbes-Robertson PeterPorteous KatherineSchofield OwenHolder JamieRoberts RussellSommers PatrickConnor SidneyKean PaulCooper ChrisSullivan BurnellTucker ChrisJagger  TobeHooper
2378,Comedy Crime  SteveGuttenberg KimCattrall G.W.Bailey BubbaSmith DonovanScott GeorgeGaynes AndrewRubin DavidGraf LeslieEasterbrook DebraleeScott MichaelWinslow BruceMahler TedRoss ScottThomson BrantvonHoffman MarionRamsey GeorginaSpelvin DougLennox GeorgeR.Robertson DonLake BillLynn MichaelJ.Reynolds JoyceGordon DonPayne BruceMcFee BethAmos ArabyLockhart BarryGreene GaryFarmer JosefField GaryColwell JamesBearden FredBrigham MarcoBianco TedHanlan F.BraunMcAsh RobWatson RogerDunn VladimirBondarenko J.WinstonCarroll DavidClement GeorgeE.Zeeman GinoMarrocco GeneMack BobCollins DannyPawlick RuthSisberg PeterCox DannyLima DwayneMcLean BrentMeyer CaroleAlderson SuzanneBarker KimberleyBoorman JayneBroughton JulieMcLeod KarenRobyn  HughWilson
2379,Comedy Crime  SteveGuttenberg BubbaSmith DavidGraf MichaelWinslow BruceMahler MarionRamsey ColleenCamp ArtMetrano HowardHesseman GeorgeGaynes BobcatGoldthwait JulieBrown PeterVanNorden TimKazurinsky EdHerlihy SandyWard LanceKinsey ChristopherJackson ChurchOrtiz GeorgeR.Robertson ArthurBatanides JackieJoseph AndrewParis MonicaParker KenjiShintani JenniferDarling LucyLeeFlippin JasonHervey DianaBellamy JulieParis DebraDusay JimBoyce TimHaldeman BertWilliams PamelaMatheson BufortMcClerkins ConradHurtt WilliamYamadera MorrisBeers  JerryParis
2380,Comedy Crime  SteveGuttenberg BubbaSmith DavidGraf MichaelWinslow MarionRamsey LeslieEasterbrook ArtMetrano TimKazurinsky BobcatGoldthwait GeorgeGaynes ShawnWeatherly ScottThomson BrantvonHoffman BruceMahler EdNelson DebraleeScott LanceKinsey BrianTochi AndrewParis GeorgeR.Robertson DavidHuband GeorginaSpelvin R.ChristopherThomas DavidJamesElliott ArthurBatanides JackCreley RitaTuckett ChasLawther LynJackson MaryAnnColes SamStone GrantCowan BrucePirie DougLennox TheoCaesar SusanDeRyck MarciaWatkins PamHyatt FranGebhard LesNirenberg GloriaSummers FredLivingstone GladysO'Connor EliasZarou GaryFlanagan PierreBerube PeterColvey AlexPauljuk AntonTyukodi  JerryParis
2381,Comedy Crime  SteveGuttenberg BubbaSmith MichaelWinslow DavidGraf TimKazurinsky SharonStone LeslieEasterbrook MarionRamsey LanceKinsey G.W.Bailey BobcatGoldthwait GeorgeGaynes DerekMcGrath ScottThomson BillieBird GeorgeR.Robertson BrianTochi BrianBacker DavidSpade TabThacker CorinneBohrer Randall'Tex'Cobb MichaelMcManus ColleenCamp AndrewParis ArthurBatanides JackieJoseph ArnieHardt FrankCanino BobLem FrançoisKlanfer DenisDeLaviolette JoeyPomanti HarveyChao MichelleDuquet JackCreley TedSimonett KayHawtrey SidGould MeganSmith-Harris DonRitchie RummyBishop CarolynScott MarcLeger LarrySchwartz JamesCarroll BrentMyers MichaelRhoades DianeFabian GlennPreston SteveCaballero TommyGuerrero TonyHawk MikeMcGill ChrisMiller LanceMountain WayneCharbrol JeanFrenette EdHsing MarcKubota WilsonKhoa HaroldKojima GlennKwann BrianSakamoto JamesWong  JimDrake
2382,Comedy Crime  BubbaSmith DavidGraf MichaelWinslow LeslieEasterbrook MarionRamsey JanetJones LanceKinsey MattMcCoy G.W.Bailey GeorgeGaynes RenéAuberjonois GeorgeR.Robertson TabThacker ArchieHahn JamesHampton JerryLazarus BeansMorocco DanaMark RichardJasen RuthFarley KathrynGraf ViaVanNess AlanMyerson DanFitzgerald ArthurEdwards JeffGillen SusanHatfield EdKovens TomKouchalakos RubenRabasa AngieReno ScottWeinger PamBogart ToniCrabtree NelsonOramas JulioOscarMechoso JoniSiani JeffBreslauer  AlanMyerson
2383,Comedy Crime  BubbaSmith MichaelWinslow DavidGraf MarionRamsey LeslieEasterbrook LanceKinsey BruceMahler KennethMars GerritGraham MattMcCoy G.W.Bailey GeorgeGaynes GeorgeR.Robertson BillieBird BrianSeeman DarwynSwalve ArthurBatanides BeansMorocco AlexanderFolk MichaelFosberg FritzBronner AlanHunter MarkJ.Goodman DanielBenWilson GregCollins ChristopherWolf AngeloTiffe AnthonyMontes AnnaMathias MelleMel RalphBlandshaw StarrGilliard DennisOtt SusanHegarty PeterElbling GaryCarlosCervantes DarrylHenriques AllisonMack MichaelLeopard RusdiLane PederMelhuse KortFalkenberg GerryLock GaryP.Smith RogerE.Reid KeithH.Moore LouButera RobertaHaynes TomLawrence  PeterBonerz
2384,Adventure Comedy Drama Family Fantasy  MagdaSzubanski ElizabethDaily JamesCromwell MaryStein MickeyRooney DannyMann GlenneHeadly StevenWright JamesCosmo NathanKress MylesJeffrey StanleyRalphRoss RussiTaylor AdamGoldberg EddieBarth BillCapizzi MiriamMargolyes HugoWeaving RoscoeLeeBrowne ChristianManon RichardHuggett JanetFoye CeceliaYates DamianMonk AnthonyPhelan BasilClarke JimCummings NaomiWatts RichardCarter  GeorgeMiller
2385,Comedy Drama Romance  DrewBarrymore CatherineO'Hara LukeWilson JakeBusey ShelleyDuvall KimRobillard DarylMitchell LannyFlaherty ChrisEllis BlueDeckert MarkWalters ShaneSteiner TheresaMerritt JillParker-Jones MorganaShaw RobertGraham ZekeMills JohnHawkes BradyColeman JeanDonatto MonaLeeFultz MarcoPerella MeasonWiley ZacharyMoore AlCastellanos JohnWardNielsen  DeanParisot
2386,Comedy  JerrySpringer JaimePressly MollyHagan WilliamMcNamara MichaelDudikoff WendyRaquelRobinson MichaelJaiWhite AshleyHolbrook TangieAmbrose NickiMicheaux RebeccaBroussard  NeilAbramson
2387,Comedy Crime Thriller  ChristianSlater CameronDiaz JonFavreau LelandOrser JeremyPiven DanielStern JeanneTripplehorn RobBrownstein BlakeGibbons TylerColeMalinger JoeyZimmerman RussellB.McKenzie KobeTai PanchoDemmings LawrencePressman BrianGrandison JohnCappon SteveFitchpatrick AngeloDiMascioJr. LindaKlein PeterBerg BrianGrandison  PeterBerg
2388,Drama  AlessandroGassmann FrancescaD'Aloja HalilErgün MehmetGünsür BaşakKöklükaya ŞerifSezer CarloCecchi AlbertoMolinari ZozoToledo ZerrinArbaş LudovicaModugno NecdetMahfiAyral BurakBarakaci ŞahnazÇakıralp  FerzanÖzpetek
2389,Mystery Thriller Horror  VinceVaughn AnneHeche JulianneMoore ViggoMortensen WilliamH.Macy RobertForster PhilipBakerHall ChadEverett RanceHoward RitaWilson JamesRemar JamesLeGros Flea GusVanSant  GusVanSant
2390,Comedy Drama  BrendaBlethyn MichaelCaine EwanMcGregor JaneHorrocks JimBroadbent AnnetteBadland PhilipJackson AdamFogerty FredFeast GrahamTurner DickVanWinkle KarenGregory JamesWelsh AlexNorton HowardGrace GeorgeOliver  MarkHerman
2391,Crime Thriller  BillPaxton BillyBobThornton BridgetFonda BrentBriscoe JackWalsh ChelcieRoss BeckyAnnBaker GaryCole BobDavis PeterSyvertsen TomCarey JohnPaxton MarieMathay PaulMagers JoanSteffand JillSayre WayneA.Evenson TimStorms TerryHempleman JayGjernes GrantCurtis SolomonAbrams NinaKaczorowski ThomasBoedy MaryWoolever RhiannonR.Sauers ChristopherGallus EricCegon RobertMartinHalverson RogerWatton FrankBeard StevenGilmer  SamRaimi
2392,Comedy Family Drama Fantasy  MichaelKeaton KellyPreston MarkAddy JosephCross HenryRollins MikaBoorem AndrewLawrence EliMarienthal WillRothhaar TaylorHandley PaulF.Tompkins DweezilZappa JayJohnston GoogyGress WayneFederman TrevorRabin BenjaminBrock JoeRokicki CameronFerre AhmetZappa SteveGiannelli JeffCesario ScottThomson ScottKraft JimmyMichaels AjaiSanders JohnEnnis GoldenHenning PatCrawfordBrown Mr.Chips DeniseCheshire BruceLanoil LiliHaydn LouisMolinoIII ScottColomby NakiaBurrise MikeButters RichKnight JazzieMahannah RustyNelson JenniferRobertson StevieRayVaughan MoonUnitZappa  TroyMiller
2393,Science Fiction Action Adventure Thriller  PatrickStewart JonathanFrakes BrentSpiner LeVarBurton MichaelDorn GatesMcFadden MarinaSirtis GreggHenry F.MurrayAbraham AnthonyZerbe DonnaMurphy StephanieNiznik RicoBueno DanielHughKelly MichaelWelch MarkDeakins MichaelHorton BruceFrench BreonGorman JohnHostetter RickWorthy LarryAnderson D.ElliotWoods JenniferTung RayeBirk PeggyMiley ClaudetteNevins GregPoland KennethLaneEdwards JosephRuskin ZacharyIsaiahWilliams McKenzieWestmore PhillipGlasser  JonathanFrakes
2394,Adventure Animation Drama Family ValKilmer RalphFiennes MichellePfeiffer SandraBullock JeffGoldblum DannyGlover PatrickStewart HelenMirren SteveMartin MartinShort BobbyMotown EdenRiegel OfraHaza JamesAvery AriaNoelleCurzon StephanieSawyer FrancescaMarieSmith ShiraRoth MichelPatrician ChrisMarquette JustinTimsit AndrewJohnson JackAngel MelBrooks AmickByram BrendaChapman SallyDworsky JonRobertHall PhillipIngram BrianStokesMitchell LindaShayne BrianTochi RodgerBumpass  SimonWells SteveHickner BrendaChapman
2395,Comedy Drama  JasonSchwartzman BillMurray OliviaWilliams SeymourCassel BrianCox MasonGamble SaraTanaka StephenMcCole LukeWilson DipakPallana AndrewWilson MariettaMarich RonnieMcCawley KeithMcCawley HaeJoonLee AdebayoAsabi ConnieNielsen AlFielder ColinPlatt GeorgeFarish FrancisFernandez McCauleyPenderdast EricWeems DaltonTomlin WallaceWolodarsky KimTerry EllaPryor PaulSchiff AntoniScarano BrianTenenbaum ThayerMcClanahan PatriciaWinkler ManningMott J.J.Stonebraker DonnyCaicedo AliKtiri MichaelMaggart RobbieLee MorganRedmond EdGeldart DavidMoritz J.J.Killalea WilliamLau LucilleSadikin SteveEckelman EricChaseAnderson DannyFine KyleRyanUrquhart KumarPallana StephenDignan AlexisBledel BrandonTrost JasonTrost  WesAnderson
2396,Romance History Comedy  JosephFiennes GwynethPaltrow GeoffreyRush TomWilkinson JudiDench ImeldaStaunton ColinFirth BenAffleck SimonCallow StevenBeard JimCarter RupertEverett MartinClunes TimMcMullan JoeRoberts AntonySher GeorgieGlen NicholasBoulton BarnabyKay MarkWilliams JillBaker NicholasLePrevost RebeccaCharles BobBarrett SimonDay BridgetMcConnell SandraReinton JasonRound RupertFarley AdamBarker HarryGostelow AlanCody DavidCurtiz GregorTruter AmberGlossop RobinDavies HywelSimons RogerMorlidge DanielBrocklebank MarkSaban TimothyKightley RogerFrost RachelClarke LucySpeed JohnRamm PaulBigley PatrickBarlow StevenO'Donnell  JohnMadden
2397,Comedy Drama  JackLemmon ZeljkoIvanek CharlesDurning LouiseLatham AliceHirson HeleneHeigh ShareeGregory JamesRay LoisdeBanzie TaliaBalsam JerryHardin R.J.Williams NoniWhite GloriaStuart MaggieGwinn F.WilliamParker JohnVargas FranRobinson RichardDoyle TerryWills SuzanneKent ChristopherCarroll JohnDevlin AnnNelson JohnC.Becher  GlennJordan
2398,Comedy Drama Family  MaureenO'Hara JohnPayne EdmundGwenn NatalieWood PorterHall PhilipTonge AlvinGreenman HarryAntrim JamesSeay JeromeCowan GeneLockhart WilliamFrawley LelaBliss JackAlbertson SamBagley ArlineBletcher WaldenBoyle KevinBurke DorothyChristy DickCogan JeffCorey SherylDeauville MikeDonovan TeddyDriver MaryField WilliamForrest CurtFurberg JackGargan RobertGist JaneGreen AlvinHammer TheresaHarris PercyHelton HerbertHeyes WilliamHoehneJr. ClarkHowat RobertHyatt RichardIrving RobertKarnes FranLee KingLockwood MarleneLyden RobertLynn WilliamMarion MaeMarsh IdaMcGuire JosephMcInerney ClydeMcLeod CharlesMeakin RichardNeill JeanO'Donnell AnneO'Neal Harry'Snub'Pollard LorinRaker BobReeves ThelmaRitter StephenRoberts JohnRoy JeffreySayre IreneShirley PattySmith RaySpiker AnnStaunton BrickSullivan AnthonySydes GuyThomajan ArthurTovey BasilWalker  GeorgeSeaton
2399,Family Fantasy Adventure  DudleyMoore JohnLithgow DavidHuddleston BurgessMeredith JudyCornwell JeffreyKramer ChristianFitzpatrick CarrieKeiHeim JohnBarrard AnthonyO'Donnell MelvynHayes DonEstelle TimStern ChristopherRyan PeterO'Farrell DickieArnold AiméeDelamain DorotheaPhillips JohnHallam JudithMorse JerryHarte PaulAspland SallyCranfield MichaelDrew WalterGoodman JohnCassady RonaldFernee MichaelA.Ross ShannonSpruill  JeannotSzwarc
2400,Family Drama Fantasy  RebeccaHarrellTickell SamElliott JohnDuda RutanyaAlda ClorisLeachman ArianaRichards AbeVigoda MichaelConstantine MarkRolston JohnnyGalecki WalterCharles VictorTruro MarciaPorter LorenJanes RobertZimmermann ShirleyStarnes MichaelLuciano JesseBradford EricSardeson JosephMorano BelindaBremner TerryJayjack StevenPressler DaleBalsbaugh SandraOlson DanAtherton  JohnD.Hancock
2401,Western  ClintEastwood MichaelMoriarty CarrieSnodgress ChrisPenn RichardDysart SydneyPenny RichardKiel DougMcGrath JohnRussell CharlesHallahan MarvinJ.McIntyre FranRyan RichardHamilton GrahamPaul ChuckLafont JeffreyWeissman AllenKeller RandyOglesby HermanPoppe KathleenWygle TerrenceEvans JimHitson LorenAdkins TomFriedkin S.A.Griffin JackRadosta RobertWinley BillyDrago JeffreyJosephson JohnDennisJohnston MichaelAdams ClayM.Lilley GeneHartline R.L.Tolbert CliffordHappy RossLoney LarryRandles MikeH.McGaughy JerryGatlin LloydNelson JayK.Fishburn GeorgeOrrison MiltonMurrill MikeMunsey KeithDillin BuddyVanHorn FritzManes GlennWright KateBritton  ClintEastwood
2402,Action Adventure Thriller War   SylvesterStallone RichardCrenna CharlesNapier StevenBerkoff JuliaNickson MartinKove GeorgeCheung AndyWood WilliamGhent VojislavGovedarica DanaLee BaoanColeman SteveWilliams DonCollins ChristopherGrant JohnSterlini AlainHocquenghem WilliamRothlein TonyMunafo TomGehrke MasonCardiff RogerCudney JeffImada JohnPankow JohnSabol  GeorgeP.Cosmatos
2403,Action Adventure Thriller War  SylvesterStallone CharlesA.Tamburro BillMcKinney RichardCrenna BrianDennehy ChrisMulkey JackStarrett MichaelTalbott JohnMcLiam AlfHumphreys DavidCaruso DavidL.Crowley DonMacKay DavidPetersen CraigHuston PatrickStack StephenE.Miller RaimundStamm RobertMetcalfe StephenDimopoulos BruceGreenwood EarlKlein DannyWozna PeterLonstrup MikeWinlaw DonaldAdams DavidMenzies FrankRichter GrahmanL.Galativk IanHutchinson AmyAlexander GaryHetherington AlexKliner R.G.Miller SuzeePai RobertProwse JackRigg HeleneUdy CynthiaDale StephenChang  TedKotcheff
2404,Action Adventure Thriller War  SylvesterStallone RichardCrenna MarcdeJonge KurtwoodSmith SpirosFocás SassonGabai DoudiShoua RandyRaney MarcusGilbert AlonAbutbul MahmoudAssadollahi YosefShiloach HaroldDiamond MatiSeri HanySaidElDeen ShabyBen-Aroya MarcianoShoshi SadiqTawfik JulianPatrice TalKastoriano BennyBruchim TikvaAziz MiloRafi ClarkActon R.T.Freeman IyadHajjaj PaulDionMonte  PeterMacDonald
2405,Adventure Action Comedy Romance  MichaelDouglas KathleenTurner DannyDeVito HollandTaylor SpirosFocás AvnerEisenberg PaulDavidMagid HowardJayPatterson RandallEdwinNelson SamuelRossWilliams TimothyDanielFurst HamidFillali GuyCuevas PeterDePalma MarkDalyRichards OmeroCapanna HamidAitTimaghrit CarloMartini AbdullatifHilal BenAbadiMohammedFillali KachelaMohammed BajiAbdelmajid ZiraouiMustapha PatriciaDavidson FloraAlberti TedBuffington ZaouiaAbdelmajid AkasbyMohamed MakoulaAhmed AlaouiHassen BenyahimAhed DanielPeacock HyacintheN'Iaye SadekeColobanane  LewisTeague
2406,Adventure Action Romance Comedy  MichaelDouglas KathleenTurner DannyDeVito ZackNorman AlfonsoArau ManuelOjeda HollandTaylor MaryEllenTrainor EveSmith JoeNesnow JoséChávez EvitaMuñoz CamilloGarcía PacoMorayta RodrigoPuebla JorgeZamora KymberlyHerrin WilliamH.BurtonJr. TedWhite RonSilver ManuelE.Santiago VinceDeadrickSr. MichaelCassidy JeffRamsey JosLaniado LornaLable PabloGuisaKoestinger JimmyMedearis JoeFinnegan RichardDrown  RobertZemeckis
2407,Comedy Drama Science Fiction  SteveGuttenberg TahneeWelch BrianDennehy DonAmeche WilfordBrimley HumeCronyn MaureenStapleton JackGilford JessicaTandy ClintHoward LindaHarrison GwenVerdon HertaWare BarretOliver TyronePowerJr. MikeNomad JorgeGil JamesRitz CharlesRainsbury WendyJ.Cooke PamelaPrescott DinahSueRowley GabriellaSinclair CyndiVicino RussWheeler HaroldBergman IvyThayer FredBroderson MarkCheresnick BetteShoor MarkSimpson RobertSlacumJr. RanceHoward JeanSpeegleHoward CharlesVoelker IrvingKrone ClarenceThomas TedScience JimFitzpatrick TracyRoberts CharlesLampkin  RonHoward
2408,Comedy Science Fiction  DonAmeche WilfordBrimley CourteneyCox HumeCronyn JackGilford SteveGuttenberg BarretOliver MaureenStapleton ElaineStritch JessicaTandy GwenVerdon TahneeWelch LindaHarrison TyronePowerJr. MikeNomad WendyJ.Cooke HertaWare BrianC.Smith FredBuch HaroldBergman GlennScherer TomKouchalakos AlanJordan FritzDominique IrisAcker WillMarchetti ShelleySpurlock TedMilford ChrisFuxa BillWohrman JaySmith TonyVilaJr. BrianJayAndrews DavidEaston MattFord JackMcDermott DarcyShean BarryMizerski MadelineLee MalJones PatriciaRainier RichardJasen PatriciaWinters RachelRenick RyanSzurgot AnthonyFinazzo KellyJasen StephanieOldziej PriscillaAshleyBehne GlennL.Robbins BruceMcLaughlin BuddyReynolds CarlosGonzález KevinCorrigan RobertGwaltney RobertShort BrianDennehy SeanCunningham MaggieGrant KaiThorup  DanielPetrie
2409,"Drama   SylvesterStallone TaliaShire BurtYoung CarlWeathers BurgessMeredith TonyBurton JoeSpinell LeonardGaines ButkusStallone SylviaMeals FrankMcRae AlSilvani JohnPleshette StuNahan BillBaldwin JerryZiesmer PaulMicale EarlMontgomery HerbNanas StuartK.Robinson FrankStallone Charles""Honi""Coles DougFlor RobertKondyra JamesZazzarino Eddie'ElAnnimal'Lopez TaureanBlacque JamesJ.Casino ShakaCumbuka RobertoDurán LouFillipo RuthAnnFlynn LindaGrey GraingerHines GarrieKelly AvaLazar JosephLetizia RenéLeVant TawnyLittle PaulMcCrane SonnyMelendrez TonyMunafo BrentMusburger EdNess FredPinkard JaneMarlaRobbins HankRolike DavidL.Ross FranRyan WhitneyRydbeck ShepherdSanders JeffTemkin AllanWarnick CharlesWinkler JamesZaza SamuelDavis RutanyaAlda ButkusStallone  SylvesterStallone"
